UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,total,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
214740001,Pennsylvania State University-Penn State Dubois,DuBois Campus Penn State,COLLEGE PLACE,DU BOIS,PA,158013199,1,"Public, 4-year or above",897,0,0,0,0,0,0,0,0,0,0
214759001,Pennsylvania State University-Penn State Fayette- Eberly Campus,Fayette Campus Penn State,"ONE UNIVERSITY DR, ROUTE 119 NORTH",UNIONTOWN,PA,15401,1,"Public, 4-year or above",1119,0,0,0,0,0,0,0,0,0,0
214768001,Pennsylvania State University-Penn State Hazleton,Hazleton Campus Penn State,HIGHACRES,HAZLETON,PA,182011291,1,"Public, 4-year or above",1232,0,0,0,0,0,0,1,1,0,2
214777001,Pennsylvania State University-Main Campus,University Park Campus,201 OLD MAIN,UNIVERSITY PARK,PA,168021589,1,"Public, 4-year or above",43252,0,0,9,0,3,6,45,4,2,69
214786001,Pennsylvania State University-Penn State Greater Allegheny,McKeesport Campus Penn State,4000 UNIVERSITY DR,MCKEESPORT,PA,151327698,1,"Public, 4-year or above",783,0,0,1,0,0,0,0,0,0,1
214795001,Pennsylvania State University-Penn State Mont Alto,Mont Alto Campus Penn State,CAMPUS DR,MONT ALTO,PA,172379703,1,"Public, 4-year or above",1204,0,0,1,0,0,1,0,0,0,2
214801001,Pennsylvania State University-Penn State Abington,"Abington Campus, Penn State",1600 WOODLAND RD,ABINGTON,PA,19001,1,"Public, 4-year or above",3352,0,0,0,0,0,0,1,0,0,1
214810001,Pennsylvania State University-Penn State Schuylkil,Schuylkill Campus Penn State,200 UNIVERSITY DR,SCHUYLKILL HAVEN,PA,179722208,1,"Public, 4-year or above",940,0,0,0,0,0,0,1,0,0,1
214829001,Pennsylvania State University-Penn State York,York Campus Penn State,1031 EDGECOMB AVE,YORK,PA,17403,1,"Public, 4-year or above",1622,0,0,0,0,0,0,0,0,0,0
214838001,Pace Institute,PACE INSTITUTE -MAIN CAMPUS,606 COURT ST,READING,PA,19601,6,"Private for-profit, 2-year",250,0,0,0,0,0,0,0,0,0,0
214883001,Peirce College,Main Campus,1420 PINE ST,PHILADELPHIA,PA,191024699,2,"Private nonprofit, 4-year or above",2181,0,0,0,0,0,0,0,0,0,0
214892001,Penn Commercial Inc,Main Campus,242 Oak Spring Road,Washington,PA,153016822,6,"Private for-profit, 2-year",518,0,0,0,0,0,0,0,0,0,0
214908001,PSC Academy Inc,Main Campus,2200 E STATE ST,HERMITAGE,PA,161482760,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
214944001,Pennco Tech,Main Campus,3815 OTTER ST,BRISTOL,PA,19007,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
214962001,Pennsylvania Academy of Cosmetology,Branch Campus,19 N BRADY ST,DU BOIS,PA,15801,9,"Private for-profit, less-than 2-year",66,0,0,0,0,0,0,0,0,0,0
214971001,Pennsylvania Academy of the Fine Arts,Main Campus,128 N BROAD ST,PHILADELPHIA,PA,19102,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
215008001,Pennsylvania Gunsmith School,Main Campus,812 OHIO RIVER BLVD,PITTSBURGH,PA,152022637,6,"Private for-profit, 2-year",39,0,0,0,0,0,0,0,0,0,0
215026001,Pennsylvania Institute of Taxidermy Inc,Main Campus,118 INDUSTRIAL PK RD,EBENSBURG,PA,15931,9,"Private for-profit, less-than 2-year",17,0,0,0,0,0,0,0,0,0,0
215044001,Cortiva Institute-Pennsylvania School of Muscle Therapy,Cortiva Institute-Pennsylvania School of Muscle Th,1173 EGYPT RD,OAKS,PA,194560400,9,"Private for-profit, less-than 2-year",103,0,0,0,0,0,0,0,0,0,0
215053001,Pennsylvania College of Art and Design,Main Campus,204 N PRINCE ST,LANCASTER,PA,176030059,2,"Private nonprofit, 4-year or above",256,0,0,0,0,0,0,1,0,0,1
215062001,University of Pennsylvania,Main Campus,1 COLLEGE HALL 34TH AND SPRUCE STS,PHILADELPHIA,PA,191046380,2,"Private nonprofit, 4-year or above",,1,0,3,0,19,5,33,2,0,63
215099001,Philadelphia University,Main Campus,SCHOOLHOUSE LN AND HENRY AVE,PHILADELPHIA,PA,191445497,2,"Private nonprofit, 4-year or above",,0,0,1,0,0,0,10,2,0,13
215099002,Philadelphia University,Bucks Campuses,School House Lane and Henry Avenue,Philadelphia,PA,191445497,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
215105001,The University of the Arts,Main Campus,320 S BROAD ST,PHILADELPHIA,PA,19102,2,"Private nonprofit, 4-year or above",,0,0,2,0,2,4,0,0,1,9
215114001,Philadelphia Biblical University-Langhorne,Main Campus,200 Manor Ave,Langhorne,PA,190472990,2,"Private nonprofit, 4-year or above",1349,0,0,0,0,0,0,0,0,0,0
215114002,Philadelphia Biblical University-Langhorne,Advance Program at Timothy Academy,303 West Lehigh Avenue,Philadelphia,PA,191333103,2,"Private nonprofit, 4-year or above",1349,0,0,0,0,0,0,0,0,0,0
215114004,Philadelphia Biblical University-Langhorne,Thailand International Campus,"Bangkok, Thailand",,,,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
215114005,Philadelphia Biblical University-Langhorne,Germany International Campus,"Kandern, Germany",,,,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
215123001,Philadelphia College of Osteopathic Medicine,PCOM - Main Campus,4170 CITY AVE,PHILADELPHIA,PA,19131,2,"Private nonprofit, 4-year or above",2073,0,0,0,0,0,0,0,0,0,0
215123002,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine Georgia Campus,625 Old Peachtree Road NW,Suwanee,GA,300242937,2,"Private nonprofit, 4-year or above",2073,0,0,0,0,0,0,0,0,0,0
215132001,University of the Sciences in Philadelphia,University of the Sciences in Philadelphia,600 S 43RD ST,PHILADELPHIA,PA,191044495,2,"Private nonprofit, 4-year or above",2969,0,0,0,0,0,0,41,0,0,41
215239001,Community College of Philadelphia,Spring Garden Street (Main) Campus,1700 SPRING GARDEN ST,PHILADELPHIA,PA,191303991,4,"Public, 2-year",,0,0,0,0,0,1,0,0,0,1
215239002,Community College of Philadelphia,Northeast Regional Center,12901 Townsend Road,Phila.,PA,19154,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
215239003,Community College of Philadelphia,Northwest Regional Center,1300 Godfrey Ave.,Phila.,PA,19141,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
215239004,Community College of Philadelphia,West Philadelphia Regional Center,4725 Chestnut St.,Phila.,PA,19139,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
215266001,University of Pittsburgh-Bradford,Bradford Campus,300 CAMPUS DRIVE,BRADFORD,PA,16701,1,"Public, 4-year or above",1407,0,0,1,0,0,0,0,0,1,2
215275001,University of Pittsburgh-Greensburg,University of Pittsburgh at Greensburg,150 Finoli Drive,GREENSBURG,PA,15601,1,"Public, 4-year or above",1777,0,0,0,0,0,0,3,0,0,3
215284001,University of Pittsburgh-Johnstown,University of Pittsburgh at Johnstown,450 SCHOOLHOUSE RD,JOHNSTOWN,PA,15904,1,"Public, 4-year or above",3121,0,0,1,0,0,2,7,0,0,10
215293001,University of Pittsburgh-Pittsburgh Campus,Main Campus,4200 FIFTH AVE,PITTSBURGH,PA,15260,1,"Public, 4-year or above",27020,0,0,5,0,3,2,26,7,1,44
215309001,University of Pittsburgh-Titusville,Titusville Campus,504 E MAIN ST,TITUSVILLE,PA,16354,4,"Public, 2-year",573,0,0,0,0,0,0,0,0,0,0
215336001,Beaver Falls Beauty Academy,Beaver Falls Beauty Academy,720 13TH ST,BEAVER FALLS,PA,150104208,9,"Private for-profit, less-than 2-year",45,0,0,0,0,0,0,0,0,0,0
215381001,Pittsburgh Institute of Aeronautics,Main Campus,5 ALLEGHENY COUNTY AIRPORT,WEST MIFFLIN,PA,15122,5,"Private nonprofit, 2-year",289,0,0,0,0,0,0,0,0,0,0
215390001,Pittsburgh Institute of Mortuary Science Inc,Main Campus,5808 BAUM BLVD,PITTSBURGH,PA,152063706,5,"Private nonprofit, 2-year",180,0,0,0,0,0,0,1,0,0,1
215415001,Pittsburgh Technical Institute,Main Campus,1111 McKee Road,Oakdale,PA,15071,6,"Private for-profit, 2-year",2068,0,0,0,0,0,0,0,0,0,0
215415002,Pittsburgh Technical Institute,PITTSBURGH CENTER,635 SMITHFIELD ST,PITTSBURGH,PA,15222,6,"Private for-profit, 2-year",,,,,,,,,,,0
215415003,Pittsburgh Technical Institute,Regional Learning Center,850 Cranberry Woods,Cranberry Twp,PA,16066,6,"Private for-profit, 2-year",2068,,,,,,,,,,0
215424001,Pittsburgh Theological Seminary,Main Campus,616 N HIGHLAND AVE,PITTSBURGH,PA,152062596,2,"Private nonprofit, 4-year or above",0,0,0,0,0,0,0,0,0,0,0
215433001,PJA School,Main Campus,7900 W CHESTER PKE,UPPER DARBY,PA,19082,6,"Private for-profit, 2-year",244,0,0,0,0,0,0,0,0,0,0
215442001,Point Park University,Main Campus,201 WOOD ST,PITTSBURGH,PA,152221984,2,"Private nonprofit, 4-year or above",3591,0,0,0,0,0,0,5,0,0,5
215479001,Pottsville Hospital School of Nursing,Main Campus,420 S. Jackson Street,POTTSVILLE,PA,17901,5,"Private nonprofit, 2-year",54,0,0,0,0,0,0,0,0,0,0
215530001,Pruonto's Hair Design Institute Inc,Main Campus,705 12TH ST,ALTOONA,PA,166022419,9,"Private for-profit, less-than 2-year",15,0,0,0,0,0,0,0,0,0,0
215567001,Punxy Beauty School,Punxy Beauty School,222 FINDLEY ST,PUNXSUTAWNEY,PA,15767,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
215585001,Reading Area Community College,Main Campus,10 S SECOND ST,READING,PA,196031706,4,"Public, 2-year",4682,0,0,0,0,0,0,15,2,0,17
215594001,The Reading Hospital School of Health Sciences,Main Campus,6TH AND SPRUCE ST,WEST READING,PA,196126052,5,"Private nonprofit, 2-year",416,0,0,0,0,0,0,0,2,0,2
215619001,Reconstructionist Rabbinical College,Main Campus,1299 CHURCH RD,WYNCOTE,PA,190951898,2,"Private nonprofit, 4-year or above",69,0,0,0,0,0,0,0,0,0,0
215628001,Reformed Presbyterian Theological Seminary,Main Campus,7418 PENN AVE,PITTSBURGH,PA,152082594,2,"Private nonprofit, 4-year or above",85,0,0,0,0,0,0,0,0,0,0
215637001,The Restaurant School at Walnut Hill College,Main Campus,4207 WALNUT ST,PHILADELPHIA,PA,19104,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
215646001,CHI Institute-Broomall,Main Campus,1991 Sproul Road Suite 42,BROOMALL,PA,19008,6,"Private for-profit, 2-year",657,0,0,0,0,0,0,2,0,0,2
215655001,Robert Morris University,Main Campus,6001 University Blvd,MOON TOWNSHIP,PA,151081189,2,"Private nonprofit, 4-year or above",5055,0,0,0,0,0,1,12,0,0,13
215682001,Rosedale Technical Institute,Rosedale Technical Institute,"215 Beecham Drive, Suite 2",PITTSBURGH,PA,15205,5,"Private nonprofit, 2-year",,0,0,0,0,0,0,0,0,0,0
215691001,Rosemont College,Main Campus,1400 MONTGOMERY AVE,ROSEMONT,PA,190101699,2,"Private nonprofit, 4-year or above",940,0,0,0,0,0,0,0,0,0,0
215743001,Saint Francis University,Main Campus,110 Franciscan Way,Loretto,PA,159400600,2,"Private nonprofit, 4-year or above",,0,0,2,0,0,0,12,0,0,14
215770001,Saint Joseph's University,Main Campus,5600 CITY AVE,PHILADELPHIA,PA,19131,2,"Private nonprofit, 4-year or above",,0,0,4,0,2,1,7,2,1,17
215798001,Saint Vincent College,Main Campus,300 FRASER PURCHASE RD,LATROBE,PA,156502690,2,"Private nonprofit, 4-year or above",1924,0,0,2,0,0,0,10,0,0,12
215813001,Saint Vincent Seminary,Main Campus,300 FRASER PURCHASE RD,LATROBE,PA,156502690,2,"Private nonprofit, 4-year or above",74,0,0,0,0,0,0,0,0,0,0
215868001,International Academy of Design and Technology,Branch Campus,555 GRANT ST,PITTSBURGH,PA,15219,6,"Private for-profit, 2-year",255,0,0,0,0,0,0,0,0,0,0
215886001,Schuylkill Technology Centers,Schuylkill Technology Centers-North Campus,101 Technology Drive,Frackville,PA,179312125,7,"Public, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
215895001,Schuylkill Institute of Business Technology,Schuylkill Institute of Business & Technology,"118 South Centre Street, Suite #2",POTTSVILLE,PA,17901,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
215929001,University of Scranton,The University of Scranton,800 LINDEN STREET,SCRANTON,PA,18510,2,"Private nonprofit, 4-year or above",5612,0,0,2,0,0,1,8,1,1,13
215947001,Seton Hill University,Main Campus,SETON HILL DR,GREENSBURG,PA,15601,2,"Private nonprofit, 4-year or above",1991,0,0,0,0,0,0,7,1,0,8
215956001,Heritage Valley Health System Sewickley Valley Hospital School of Radiography,Main Campus,720 BLACKBURN RD,SEWICKLEY,PA,151431498,5,"Private nonprofit, 2-year",,0,0,0,0,0,0,0,0,0,0
215965001,Sewickley Valley Hospital School of Nursing,Main Campus,720 BLACKBURN RD,SEWICKLEY,PA,15143,5,"Private nonprofit, 2-year",83,0,0,0,0,0,0,0,0,0,0
215974001,University of Pittsburgh Medical Center-Shadyside School of Nursing,Main Campus,5230 CENTRE AVE,PITTSBURGH,PA,15232,5,"Private nonprofit, 2-year",485,0,0,0,0,0,0,8,2,0,10
215983001,Sharon Regional Health System School of Nursing,Main Campus,740 E STATE ST,SHARON,PA,16146,8,"Private nonprofit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
215992001,Business Institute of Pennsylvania,Main Campus,335 BOYD DR,SHARON,PA,161463843,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
215992002,Business Institute of Pennsylvania,LAUREL TECHNICAL INSTITUTE - MEADVILLE,628 ARCH ST STE B105,MEADVILLE,PA,163352754,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
216010001,Shippensburg University of Pennsylvania,Main Campus,1871 OLD MAIN DR,SHIPPENSBURG,PA,172572299,1,"Public, 4-year or above",7765,0,0,0,0,0,2,32,0,0,34
216038001,Slippery Rock University of Pennsylvania,Main Campus,1 Morrow Way,SLIPPERY ROCK,PA,160571383,1,"Public, 4-year or above",8325,0,0,3,0,0,0,15,0,0,18
216047001,Saint Charles Borromeo Seminary-Overbrook,Main Campus,100 EAST WYNNEWOOD ROAD,WYNNEWOOD,PA,19096,2,"Private nonprofit, 4-year or above",255,0,0,0,0,0,0,0,0,0,0
216074001,South Hills Beauty Academy,Main Campus,3269 W LIBERTY AVE,PITTSBURGH,PA,15216,9,"Private for-profit, less-than 2-year",113,0,0,0,0,0,0,0,0,0,0
216083001,South Hills School of Business and Technology,Main Campus,480 WAUPELANI DR,STATE COLLEGE,PA,168014516,6,"Private for-profit, 2-year",661,0,0,0,0,0,0,0,0,0,0
216083002,South Hills School of Business and Technology,Lewistown Campus,124 E. Market Street,Lewistown,PA,170442125,6,"Private for-profit, 2-year",661,0,0,0,0,0,0,0,0,0,0
216083003,South Hills School of Business and Technology,Philipsburg Campus,200 Shady Lane,Philipsburg,PA,168661942,6,"Private for-profit, 2-year",661,0,0,0,0,0,0,0,0,0,0
216083004,South Hills School of Business and Technology,Altoona Campus,508 58th Street,Altoona,PA,166021188,6,"Private for-profit, 2-year",661,0,0,0,0,0,0,0,0,0,0
216162001,St Lukes Hospital School of Nursing,Main Campus,801 OSTRUM STREET,BETHLEHEM,PA,18015,5,"Private nonprofit, 2-year",138,0,0,1,0,0,0,0,1,0,2
216223001,Stroudsburg School of Cosmetology,Main Campus,100 NORTH 8TH ST,STROUDSBURG,PA,183601720,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
216278001,Susquehanna University,Main Campus,514 UNIVERSITY AVE,SELINSGROVE,PA,178701025,2,"Private nonprofit, 4-year or above",2039,0,0,3,0,0,2,5,0,0,10
216287001,Swarthmore College,Main Campus,500 COLLEGE AVE,SWARTHMORE,PA,190811397,2,"Private nonprofit, 4-year or above",1491,0,0,4,0,0,2,11,1,0,18
216296001,Thaddeus Stevens College of Technology,Main Campus,750 E KING ST,LANCASTER,PA,17602,4,"Public, 2-year",,0,0,0,0,0,1,3,2,0,6
216296002,Thaddeus Stevens College of Technology,Branch Campus,1100 E. Orange St.,Lancaster,PA,17602,4,"Public, 2-year",,0,0,0,0,0,3,4,1,0,8
216311001,Talmudical Yeshiva of Philadelphia,Main Campus,6063 DREXEL RD,PHILADELPHIA,PA,19131,2,"Private nonprofit, 4-year or above",112,0,0,0,0,0,0,0,0,0,0
216339001,Temple University,Main Campus,1801 N. BROAD STREET,PHILADELPHIA,PA,191226096,1,"Public, 4-year or above",34696,0,0,6,0,15,3,50,1,2,77
216339002,Temple University,Ambler Campus,580 MEETINGHOUSE ROAD,AMBLER,PA,190023999,1,"Public, 4-year or above",34696,0,0,0,0,0,0,1,0,0,1
216339003,Temple University,Health Science Campus,3401 N BROAD,PHILADELPHIA,PA,19140,1,"Public, 4-year or above",34696,0,0,1,0,1,0,15,0,0,17
216339004,Temple University,Tyler Campus,7725 PENROSE AVENUE,ELKINS PARK,PA,19027,1,"Public, 4-year or above",34696,0,0,0,0,0,0,0,0,0,0
216339006,Temple University,School of Podiatric Medicine,750 RACE STREET,PHILADELPHIA,PA,19107,1,"Public, 4-year or above",34696,0,0,0,0,0,0,0,0,0,0
216339007,Temple University,Harrisburg Campus,243 Strawberry Square,Harrisburg,PA,17101,1,"Public, 4-year or above",34696,0,0,0,0,0,0,0,0,0,0
216357001,Thiel College,Main Campus - Thiel College,75 COLLEGE AVE,GREENVILLE,PA,161252181,2,"Private nonprofit, 4-year or above",1219,0,0,1,0,0,0,0,0,0,1
216366001,Thomas Jefferson University,Thomas Jefferson University,1020 WALNUT ST,PHILADELPHIA,PA,191075587,2,"Private nonprofit, 4-year or above",2924,0,0,0,0,1,1,2,0,0,4
216418001,Tri-State Business Institute,Main Campus,5757 W 26TH ST,ERIE,PA,165061013,6,"Private for-profit, 2-year",591,0,0,0,0,0,0,0,0,0,0
216427001,Triangle Tech Inc-Erie,Main Campus,2000 Liberty Street,Erie,PA,165022594,6,"Private for-profit, 2-year",176,0,0,0,0,0,0,0,0,0,0
216436001,Triangle Tech Inc-Pittsburgh,Triangle Tech Pittsburgh,1940 PERRYSVILLE AVE,PITTSBURGH,PA,152143897,6,"Private for-profit, 2-year",287,0,0,0,0,0,0,0,0,0,0
216445001,Triangle Tech Inc-Greensburg,Main Campus,222 E PITTSBURGH ST STE A,GREENSBURG,PA,156013304,6,"Private for-profit, 2-year",284,0,0,0,0,0,0,0,0,0,0
216454001,Triangle Tech Inc-Dubois,Main Campus,225 Tannery Row Road,Falls Creek,PA,15840,6,"Private for-profit, 2-year",272,0,0,0,0,0,0,0,0,0,0
216463001,Trinity Episcopal School for Ministry,Main Campus,311 ELEVENTH ST,AMBRIDGE,PA,15003,2,"Private nonprofit, 4-year or above",186,0,0,0,0,0,0,0,0,0,0
216524001,Ursinus College,Main Campus,601 E. MAIN ST,COLLEGEVILLE,PA,194261000,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,1,9,1,1,12
216542001,Valley Forge Christian College,Main Campus,1401 CHARLESTOWN ROAD,PHOENIXVILLE,PA,19460,2,"Private nonprofit, 4-year or above",929,0,0,0,0,0,0,1,0,0,1
216551001,Valley Forge Military College,Main Campus,1001 Eagle Rd Sorley House,Wayne,PA,19087,99,not Dertermined yet,216,0,0,0,0,0,4,2,0,0,6
216579001,Venus Beauty Academy,Main Campus,1033 CHESTER PKE,SHARON HILL,PA,19079,9,"Private for-profit, less-than 2-year",139,0,0,0,0,0,0,0,0,0,0
216579002,Venus Beauty Academy,Aston Branch Campus,600 Turner Industrial Way,Aston,PA,19014,9,"Private for-profit, less-than 2-year",139,,,,,,,,,,0
216597001,Villanova University,Main Campus,800 LANCASTER AVE,VILLANOVA,PA,190851699,2,"Private nonprofit, 4-year or above",,0,0,4,0,0,0,20,1,6,31
216630001,Washington Hospital School of Nursing,Main Campus,155 WILSON AVE,WASHINGTON,PA,15301,5,"Private nonprofit, 2-year",170,0,0,0,0,0,0,0,0,0,0
216649001,Washington Hospital School of Radiography,Main Campus,155 WILSON AVE,WASHINGTON,PA,15301,5,"Private nonprofit, 2-year",31,0,0,0,0,0,0,0,0,0,0
216667001,Washington & Jefferson College,Main Campus,60 S LINCOLN ST,WASHINGTON,PA,15301,2,"Private nonprofit, 4-year or above",1531,0,0,0,0,0,0,0,1,1,2
216694001,Waynesburg University,Main Campus,51 W COLLEGE ST,WAYNESBURG,PA,15370,2,"Private nonprofit, 4-year or above",2462,0,0,0,0,0,0,0,0,0,0
216746001,Welder Training and Testing Institute,Main Campus,729 E HIGHLAND ST,ALLENTOWN,PA,18109,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
216764001,West Chester University of Pennsylvania,Main Campus,UNIVERSITY AVENUE AND  HIGH STREET,WEST CHESTER,PA,19383,1,"Public, 4-year or above",13219,0,0,10,0,0,1,70,1,0,82
216773001,Western Pennsylvania Hospital School of Nursing,Main Campus,4900 FRIENDSHIP AVE,PITTSBURGH,PA,15224,5,"Private nonprofit, 2-year",141,0,0,0,0,0,0,0,1,0,1
216782001,Western School of Health and Business Careers,Main Campus,421 7th Avenue,Pittsburgh,PA,152191907,6,"Private for-profit, 2-year",499,0,0,0,0,0,0,0,0,0,0
216807001,Westminster College,Main Campus,319 South Market  Street,NEW WILMINGTON,PA,161720001,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,5,1,0,6
216816001,Westminster Theological Seminary,Main Campus (Philadelphia),2960 W. Church Road,Glenside,PA,19038,2,"Private nonprofit, 4-year or above",760,0,0,0,0,0,0,0,0,0,0
216816002,Westminster Theological Seminary,Texas Campus,"TwoTurtle Creek Bldg, 3838 Oak Lawn Ave , Ste 200",Dallas,TX,75219,2,"Private nonprofit, 4-year or above",760,0,0,0,0,0,0,0,0,0,0
216825001,Westmoreland County Community College,Main Campus,145 Pavillion Lane,YOUNGWOOD,PA,156971895,4,"Public, 2-year",6239,0,0,0,0,0,0,0,0,0,0
216852001,Widener University-Main Campus,Main Campus,ONE UNIVERSITY PLACE,CHESTER,PA,190135792,2,"Private nonprofit, 4-year or above",4866,0,0,4,0,0,5,27,0,0,36
216931001,Wilkes University,Wilkes  University,84 West South Street,Wilkes-Barre,PA,18766,2,"Private nonprofit, 4-year or above",5114,0,0,0,0,0,0,3,1,0,4
216986001,Newport Business Institute,Main Campus,941 W 3RD ST,WILLIAMSPORT,PA,177015894,6,"Private for-profit, 2-year",77,0,0,0,0,0,0,0,0,0,0
217013001,Wilson College,Main Campus,1015 Philadelphia Ave.,Chambersburg,PA,172011285,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
217040001,Yeshivath Beth Moshe,Main Campus,930 HICKORY ST,SCRANTON,PA,18505,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
217059001,York College Pennsylvania,Main Campus,439 COUNTRY CLUB RD,YORK,PA,174033651,2,"Private nonprofit, 4-year or above",5720,0,0,4,0,6,1,8,2,2,23
217077001,YTI Career Institute,Main Campus,1405 WILLIAMS RD,YORK,PA,17402,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
217077002,YTI Career Institute,Lancaster Campus,3050 Hempland Road,Lancaster,PA,17601,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
217086001,Yorktowne Business Institute,Main Campus,W SEVENTH AVE,YORK,PA,17404,6,"Private for-profit, 2-year",247,0,0,0,0,0,0,0,0,0,0
217095001,Arthur Angelo School of Cosmetology and Hair Design,Arthur Angelo School of Csmetology and Hair Design,151 Broadway,Providence,RI,29033052,9,"Private for-profit, less-than 2-year",157,0,0,0,0,0,0,0,0,0,0
217156001,Brown University,Main Campus,Prospect St,PROVIDENCE,RI,2912,2,"Private nonprofit, 4-year or above",8167,0,0,4,0,1,3,16,4,0,28
217165001,Bryant University,Main Campus,1150 DOUGLAS PIKE,SMITHFIELD,RI,29171284,2,"Private nonprofit, 4-year or above",3733,0,0,1,0,0,2,28,0,3,34
217235001,Johnson & Wales University,Main Campus,8 Abbott Park Place,Providence,RI,29033703,2,"Private nonprofit, 4-year or above",10105,0,0,6,0,4,3,10,14,2,39
217244001,Gibbs College,Gibbs College,85 Garfield Avenue,Cranston,RI,2920,6,"Private for-profit, 2-year",644,0,0,0,0,0,0,0,0,0,0
217305001,New England Institute of Technology,Main Campus,2500 POST RD,WARWICK,RI,28862244,2,"Private nonprofit, 4-year or above",2993,0,0,0,0,0,0,2,1,0,3
217305002,New England Institute of Technology,Access Road Facility,110 Access Road,Warwick,RI,28861002,2,"Private nonprofit, 4-year or above",2993,0,0,0,0,0,0,1,0,0,1
217323001,New England Tractor Trailer Training School,Main Campus,600 MOSHASSUCK VALLEY INDUSTRIAL HWY,PAWTUCKET,RI,2860,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
217350001,Newport School of Hairdressing-Main Campus,Main Campus,226 MAIN ST,PAWTUCKET,RI,2860,9,"Private for-profit, less-than 2-year",52,0,0,0,0,0,0,0,0,0,0
217402001,Providence College,Main Campus,RIVER AVE AND EATON ST,PROVIDENCE,RI,29180001,2,"Private nonprofit, 4-year or above",5297,0,0,5,0,0,6,20,5,0,36
217420001,Rhode Island College,Rhode Island College,600 MOUNT PLEASANT AVE,PROVIDENCE,RI,2908,1,"Public, 4-year or above",9042,0,0,0,0,0,0,2,14,0,16
217475001,Community College of Rhode Island,Main Campus,400 EAST AVE,WARWICK,RI,28861807,4,"Public, 2-year",16811,0,0,0,0,0,0,0,4,0,4
217484001,University of Rhode Island,Main Campus,85 Briar Lane,KINGSTON,RI,2881,1,"Public, 4-year or above",15650,0,0,16,0,1,1,29,1,2,50
217484002,University of Rhode Island,Narragansett Bay Campus,"Narragansett, RI",Narragansett,RI,2882,1,"Public, 4-year or above",15650,0,0,0,0,0,0,0,0,0,0
217484003,University of Rhode Island,Providence Center Campus,"Providence, RI",Providence,RI,29031803,1,"Public, 4-year or above",15650,0,0,0,0,0,0,0,0,0,0
217484004,University of Rhode Island,W. Alton Jones Campus,"West Greenwich, RI",West Greenwich,RI,2817,1,"Public, 4-year or above",15650,0,0,0,0,0,0,0,0,0,0
217493001,Rhode Island School of Design,Main Campus,2 COLLEGE ST,PROVIDENCE,RI,2903,2,"Private nonprofit, 4-year or above",2337,0,0,0,0,1,1,31,0,0,33
217518001,Roger Williams University,Main Campus,ONE OLD FERRY RD,BRISTOL,RI,28092923,2,"Private nonprofit, 4-year or above",4586,0,0,4,0,0,0,7,0,2,13
217536001,Salve Regina University,Main Campus,100 OCHRE POINT AVE,NEWPORT,RI,28404192,2,"Private nonprofit, 4-year or above",2689,0,0,3,0,0,3,10,0,0,16
217545001,Sawyer School,Main Campus,101 MAIN ST,PAWTUCKET,RI,28604124,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,1,4,2,0,7
217572001,St Joseph School of Nursing,Main Campus,200 HIGH SERVICE AVE,NORTH PROVIDENCE,RI,2904,5,"Private nonprofit, 2-year",98,0,0,0,0,0,0,0,0,0,0
217581001,Warwick Academy of Beauty Culture Inc,Main Campus,"1276 Bald Hill Road, Suite100",Warwick,RI,2886,9,"Private for-profit, less-than 2-year",116,0,0,0,0,0,0,0,0,0,0
