UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,total,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
148487002,Roosevelt University,Schaumburg Campus,1400 North Roosevelt Boulevard,Schaumburg,IL,60173,2,"Private nonprofit, 4-year or above",7306,0,0,0,0,0,0,2,0,0,2
148487003,Roosevelt University,Gage Building,18 South Michigan Ave,Chicago,IL,60603,2,"Private nonprofit, 4-year or above",7306,0,0,0,0,0,0,0,0,0,0
148496001,Dominican University,Main Campus,7900 W Division St.,River Forest,IL,60305,2,"Private nonprofit, 4-year or above",3909,0,0,1,0,0,0,9,0,0,10
148511001,Rush University,Main Campus,600 S. Paulina Ave,CHICAGO,IL,606123833,2,"Private nonprofit, 4-year or above",1804,0,0,0,0,0,0,0,0,0,0
148575001,Saint Francis Medical Center College of Nursing,Saint Francis Medical Center College of Nursing,511 NE GREENLEAF ST,PEORIA,IL,616033783,2,"Private nonprofit, 4-year or above",507,0,0,0,0,0,0,0,0,0,0
148584001,University of St Francis,Main Campus,500 N WILCOX ST,JOLIET,IL,604356188,2,"Private nonprofit, 4-year or above",3352,0,0,0,0,0,0,1,1,0,2
148593001,St Johns College,Main Campus,729 E. Carpenter ST,SPRINGFIELD,IL,62702,2,"Private nonprofit, 4-year or above",79,0,0,0,0,0,0,0,0,0,0
148627001,Saint Xavier University,Chicago Campus,3700 W 103rd Street,Chicago,IL,606553110,2,"Private nonprofit, 4-year or above",5028,0,0,1,0,0,2,6,0,0,9
148627002,Saint Xavier University,Orland Park Campus,18230 Orland Parkway,Orland Park,IL,60467,2,"Private nonprofit, 4-year or above",5028,0,0,0,0,0,0,0,0,0,0
148654001,University of Illinois at Springfield,University of Illinois at Springfield,One University Plaza,Springfield,IL,627949243,1,"Public, 4-year or above",4977,0,0,2,0,0,1,16,1,0,20
148672001,Sauk Valley Community College,Sauk Valley Community College,173 ILLINOIS RT 2,DIXON,IL,61021,4,"Public, 2-year",2504,0,0,0,0,0,0,0,0,0,0
148724001,Seabury-Western Theological Seminary,Main Campus,2122 SHERIDAN RD,EVANSTON,IL,60201,2,"Private nonprofit, 4-year or above",51,0,0,0,0,0,0,1,0,0,1
148821001,Shawnee Community College,Main Campus,8364 SHAWNEE COLLEGE RD,ULLIN,IL,62992,4,"Public, 2-year",2834,0,0,0,0,0,1,0,0,0,1
148849001,Shimer College,Chicago,3424 S. State St.,Chicago,IL,606163893,2,"Private nonprofit, 4-year or above",104,0,0,0,0,13,2,13,3,0,31
148876001,Saint Augustine College,Main Campus,1333-45 W ARGYLE,CHICAGO,IL,60640,2,"Private nonprofit, 4-year or above",1430,0,0,0,0,0,0,1,0,0,1
148876002,Saint Augustine College,South Satellite,2610 W. 25th Place,Chicago,IL,60608,2,"Private nonprofit, 4-year or above",1430,0,0,0,0,0,0,1,0,0,1
148876003,Saint Augustine College,West Town Satellite,3255 W. Armitage,Chicago,IL,60647,2,"Private nonprofit, 4-year or above",1430,0,0,0,0,0,0,0,0,0,0
148885001,University of Saint Mary of the Lake,Main Campus,1000 E. Maple Avenue,Mundelein,IL,600601174,2,"Private nonprofit, 4-year or above",227,0,0,0,0,0,0,0,0,0,0
148937001,Southeastern Illinois College,Main Campus,3575 College Road,Harrisburg,IL,62946,4,"Public, 2-year",2941,0,0,0,0,0,0,1,1,0,2
148955001,National Latino Education Institute,Main Campus,2011 W PERSHING RD,CHICAGO,IL,606092205,8,"Private nonprofit, less-than 2-year",113,0,0,0,0,0,0,1,1,0,2
148955002,National Latino Education Institute,18th Street,1737 West 18th Street,Chicago,IL,606081913,8,"Private nonprofit, less-than 2-year",113,0,0,0,0,0,0,0,0,0,0
148982001,Spertus College,Main Campus,610 S MICHIGAN AVE,CHICAGO,IL,60605,2,"Private nonprofit, 4-year or above",343,0,0,0,0,0,0,1,0,0,1
148991001,Spoon River College,Main Campus - Canton,23235 N CO 22,CANTON,IL,615209801,4,"Public, 2-year",2118,0,0,0,0,0,0,0,0,0,0
149019001,Springfield College in Illinois,Main Campus,1500 N FIFTH ST,SPRINGFIELD,IL,62702,5,"Private nonprofit, 2-year",559,0,0,0,0,0,1,1,0,0,2
149028001,Saint Anthony College of Nursing,Main Campus,5658 E STATE ST,ROCKFORD,IL,611082468,2,"Private nonprofit, 4-year or above",188,0,0,0,0,0,0,0,0,0,0
149204001,Educators of Beauty,Main Campus,211 E THIRD ST,STERLING,IL,61081,9,"Private for-profit, less-than 2-year",30,0,0,0,0,0,0,0,0,0,0
149222001,Southern Illinois University Carbondale,Southern Illinois University Carbondale,ANTHONY HALL 116,CARBONDALE,IL,629014512,1,"Public, 4-year or above",20350,0,0,4,0,4,3,52,1,3,67
149222002,Southern Illinois University Carbondale,Southern Illinois University School of Medicine,801 N. Rutledge,Springfield,IL,627949613,1,"Public, 4-year or above",20350,0,0,0,0,0,0,0,0,0,0
149231001,Southern Illinois University Edwardsville,Main Campus,IL State Rte 157,EDWARDSVILLE,IL,620261001,1,"Public, 4-year or above",13940,0,0,1,0,0,2,20,0,0,23
149231002,Southern Illinois University Edwardsville,Alton School of Dental Medicine,2800 College Ave-Box 1111,Alton,IL,62002,1,"Public, 4-year or above",13940,0,0,0,0,0,0,0,0,0,0
149310001,Taylor Business Institute,Main Campus,318 WEST ADAMS STREET STE 500,CHICAGO,IL,60606,6,"Private for-profit, 2-year",431,0,0,0,0,0,0,0,0,0,0
149329001,Telshe Yeshiva-Chicago,Main Campus,3535 WEST FOSTER,CHICAGO,IL,60625,2,"Private nonprofit, 4-year or above",82,0,0,0,0,0,0,0,0,0,0
149365001,South Suburban College,Main Campus,15800 S STATE ST,SOUTH HOLLAND,IL,604731200,4,"Public, 2-year",7279,0,0,0,0,0,4,1,0,0,5
149365002,South Suburban College,University College Center,16333 S. Kilbourn Ave.,Oak Forest,IL,60452,4,"Public, 2-year",7279,0,0,0,0,0,0,0,0,0,0
149499001,Tri-County Beauty Academy,Tri-County Beauty Academy,219 N STATE ST,LITCHFIELD,IL,62056,9,"Private for-profit, less-than 2-year",7,0,0,0,0,0,0,0,0,0,0
149505001,Trinity Christian College,Main Campus,6601 W COLLEGE DR,PALOS HEIGHTS,IL,604630929,2,"Private nonprofit, 4-year or above",1450,0,0,0,0,0,0,0,0,0,0
149514001,Trinity International University,Deerfield Campus,2065 HALF DAY RD,DEERFIELD,IL,600151283,2,"Private nonprofit, 4-year or above",2730,0,0,0,0,0,0,4,0,0,4
149514004,Trinity International University,South Chicago Regional Center,14240 Dante,Dolton,IL,60419,2,"Private nonprofit, 4-year or above",2730,0,0,0,0,0,0,1,0,0,1
149532001,Triton College,Main Campus,2000 5th Ave.,River Grove,IL,601711995,4,"Public, 2-year",15706,0,0,1,2,0,5,9,4,0,21
149532002,Triton College,Triton Community College Nuevos Horizontes Facility,1708 Main Street,Melrose Park,IL,60164,4,"Public, 2-year",15706,0,0,0,0,0,0,0,0,0,0
149550001,University of Spa & Cosmetology Arts,Main Campus,2913 West White Oaks Dr.,Springfield,IL,62704,9,"Private for-profit, less-than 2-year",223,0,0,0,0,0,0,0,0,0,0
149639001,VanderCook College of Music,Main Campus,3140 S. Federal St.,Chicago,IL,60616,2,"Private nonprofit, 4-year or above",403,0,0,0,0,0,0,0,0,0,0
149727001,Waubonsee Community College,Sugar Grove Campus,RT 47 AT WAUBONSEE DRIVE,SUGAR GROVE,IL,605540901,4,"Public, 2-year",10532,0,0,0,0,0,0,2,0,0,2
149763001,West Suburban College of Nursing,Main Campus,3 ERIE CT,OAK PARK,IL,60302,2,"Private nonprofit, 4-year or above",252,0,0,0,0,0,0,0,1,0,1
149772001,Western Illinois University,Macomb Campus,1 UNIVERSITY CIRCLE,MACOMB,IL,61455,1,"Public, 4-year or above",12679,0,0,7,0,1,1,37,0,0,46
149772002,Western Illinois University,Moline Campus,3561 60th St.,Moline,IL,612655830,1,"Public, 4-year or above",12679,0,0,0,0,0,0,1,0,0,1
149781001,Wheaton College,Main Campus,501 E COLLEGE AVE,WHEATON,IL,601875593,2,"Private nonprofit, 4-year or above",2920,0,0,0,0,0,0,2,0,0,2
149842001,Harper College,Palatine Campus,1200 W ALGONQUIN RD,PALATINE,IL,600677398,4,"Public, 2-year",15711,0,0,0,0,0,1,26,0,0,27
150048001,Ancilla College,Main Campus,9601 S. Union Road,DONALDSON,IN,465130001,5,"Private nonprofit, 2-year",553,0,0,0,0,0,0,0,0,0,0
150066001,Anderson University,Main Campus,1100 E 5TH ST,ANDERSON,IN,460123495,2,"Private nonprofit, 4-year or above",2691,0,0,0,0,0,0,8,0,1,9
150075001,Apex Academy of Hair Design Inc,APEX ACADEMY OF HAIR DESIGN,333 JACKSON ST,ANDERSON,IN,460161158,9,"Private for-profit, less-than 2-year",20,0,0,0,0,0,0,0,0,0,0
150136001,Ball State University,Main Campus,2000 UNIVERSITY AVE,MUNCIE,IN,47306,1,"Public, 4-year or above",21401,0,0,1,0,4,1,16,1,0,23
150145001,Bethel College,Main Campus,1001 Bethel Circle,MISHAWAKA,IN,46545,2,"Private nonprofit, 4-year or above",2165,0,0,0,0,0,0,18,1,0,19
150163001,Butler University,Butler University,4600 SUNSET AVE,INDIANAPOLIS,IN,46208,2,"Private nonprofit, 4-year or above",4505,0,0,0,0,0,0,7,1,1,9
150172001,Calumet College of Saint Joseph,Main Campus,2400 New York Ave.,Whiting,IN,463942146,2,"Private nonprofit, 4-year or above",1292,0,0,0,0,0,0,2,0,0,2
150215001,Christian Theological Seminary,Main Campus,1000 W 42ND ST,INDIANAPOLIS,IN,462083301,2,"Private nonprofit, 4-year or above",234,0,0,0,0,0,0,2,0,0,2
150251001,College of Court Reporting Inc,Main Campus,111 W 10TH ST STE 111,HOBART,IN,46342,6,"Private for-profit, 2-year",275,0,0,0,0,0,0,0,0,0,0
150288001,Concordia Theological Seminary,Concordia Theological Seminary,6600 N CLINTON ST,FT WAYNE,IN,468254996,2,"Private nonprofit, 4-year or above",379,0,0,0,0,0,0,0,0,0,0
150303001,Creative Hair Styling Academy Inc,Main Campus,2549 HIGHWAY AVE,HIGHLAND,IN,46322,9,"Private for-profit, less-than 2-year",74,0,0,0,0,0,0,0,0,0,0
150400001,DePauw University,Main Campus,313 S LOCUST ST,GREENCASTLE,IN,461351772,2,"Private nonprofit, 4-year or above",2396,0,0,4,0,0,0,14,0,0,18
150428001,Don Roberts School of Hair Design,Main Campus,152 East US Route 30,Schererville,IN,46375,9,"Private for-profit, less-than 2-year",70,0,0,0,0,0,0,0,0,0,0
150437001,Don Roberts Beauty School,Main Campus,1354 WEST LINCOLNWAY,VALPARAISO,IN,46385,9,"Private for-profit, less-than 2-year",79,0,0,0,0,0,0,0,0,0,0
150455001,Earlham College,Earlham College,801 NATIONAL RD W,RICHMOND,IN,473744095,2,"Private nonprofit, 4-year or above",1266,0,0,1,0,0,0,6,0,0,7
150534001,University of Evansville,Main Campus,1800 LINCOLN AVE,EVANSVILLE,IN,47722,2,"Private nonprofit, 4-year or above",2840,0,0,2,0,0,0,6,0,2,10
150534002,University of Evansville,Harlaxton College,"Harlaxton, Grantham, Linconshire NG32 1AG UK",Harlaxton,,NG32 1AG UK,2,"Private nonprofit, 4-year or above",2840,0,0,0,0,0,0,1,0,0,1
150604001,Franklin College,Franklin College,101Branigin Blvd.,FRANKLIN,IN,461312598,2,"Private nonprofit, 4-year or above",1271,0,0,2,0,0,0,16,1,0,19
150640001,Good Samaritan Hospital School of Radiologic Technology,Good Samaritan Hospital,520 S 7TH ST,VINCENNES,IN,47591,4,"Public, 2-year",19,0,0,0,0,0,0,0,0,0,0
150668001,Goshen College,Main Campus,1700 S MAIN ST,GOSHEN,IN,465264794,2,"Private nonprofit, 4-year or above",1017,0,0,0,0,0,0,0,0,0,0
150677001,Grace College and Theological Seminary,Main Campus,200 Seminary Drive,Winona Lake,IN,46590,2,"Private nonprofit, 4-year or above",1641,0,0,0,0,0,0,2,0,0,2
150695001,Hair Fashions By Kaye Beauty College,Main Campus,1111 S 10TH ST,NOBLESVILLE,IN,460600000,9,"Private for-profit, less-than 2-year",73,0,0,0,0,0,0,0,0,0,0
150710001,Hair Fashions By Kaye Beauty College,Main Campus,6346 E 82ND ST,INDIANAPOLIS,IN,46250,9,"Private for-profit, less-than 2-year",120,0,0,0,0,0,0,0,0,0,0
150756001,Hanover College,Main Campus,PO BOX 108,Hanover,IN,472430108,2,"Private nonprofit, 4-year or above",938,0,0,5,0,0,0,12,0,0,17
150765001,J Michael Harrold Beauty Academy,J. Michael Harrold Beauty Academy,2232 WABASH AVE,TERRE HAUTE,IN,47807,9,"Private for-profit, less-than 2-year",62,0,0,0,0,0,0,0,0,0,0
150774001,Holy Cross College,Main Campus,54515 State Road 933 North,NOTRE DAME,IN,465560308,2,"Private nonprofit, 4-year or above",445,0,0,0,0,0,0,10,0,0,10
150853001,PJ's College of Cosmetology,Main Campus,1414 BLACKISTON MILL RD,CLARKSVILLE,IN,47129,6,"Private for-profit, 2-year",154,0,0,0,0,0,0,0,0,0,0
150853002,PJ's College of Cosmetology,Brownsburg,1012 C. East Main,Brownsburg,IN,46112,6,"Private for-profit, 2-year",154,0,0,0,0,0,0,0,0,0,0
150853003,PJ's College of Cosmetology,Jeffersonville,1710 E. 10th Street,Jeffersonville,IN,47130,6,"Private for-profit, 2-year",154,0,0,0,0,0,0,0,0,0,0
150853004,PJ's College of Cosmetology,Crestwood,6539 W. Hwy 22,Crestwood,KY,40014,6,"Private for-profit, 2-year",154,0,0,0,0,0,0,0,0,0,0
150941001,Huntington University,Main Campus,2303 COLLEGE AVE,HUNTINGTON,IN,46750,2,"Private nonprofit, 4-year or above",1270,0,0,0,0,0,0,0,0,0,0
150978001,Ivy Tech Community College-Northcentral,South Bend,220 DEAN JOHNSON BLVD,SOUTH BEND,IN,466013415,4,"Public, 2-year",7857,0,0,0,0,0,0,0,0,0,0
150978002,Ivy Tech Community College-Northcentral,Elkhart,2521 INDUSTRIAL PARKWAY,ELKHART,IN,465165400,4,"Public, 2-year",7857,0,0,0,0,0,0,0,0,0,0
150978003,Ivy Tech Community College-Northcentral,Warsaw,3755 Lake City Highway,WARSAW,IN,465803901,4,"Public, 2-year",7857,0,0,0,0,0,0,0,0,0,0
150987001,Ivy Tech Community College-Central Indiana,Main Campus,50 WEST FALL CREEK PARKWAY NORTH DRIVE,INDIANAPOLIS,IN,462085752,4,"Public, 2-year",19533,0,0,0,0,0,1,0,1,0,2
150987002,Ivy Tech Community College-Central Indiana,Lawrence,9301 E. 59th Street,Indianapolis,IN,46216,4,"Public, 2-year",19533,0,0,0,0,0,0,0,0,0,0
150996001,Ivy Tech Community College-Columbus,Columbus,4475 CENTRAL AVENUE,COLUMBUS,IN,472031868,4,"Public, 2-year",4647,0,0,0,0,2,0,1,1,0,4
151005001,Ivy Tech Community College-East Central,Muncie,4301 S COWAN RD,MUNCIE,IN,473029448,4,"Public, 2-year",8159,0,0,0,0,0,0,4,0,0,4
151005002,Ivy Tech Community College-East Central,Marion,261 S. Commerce Drive,Marion,IN,46953,4,"Public, 2-year",8159,0,0,0,0,0,0,0,0,0,0
151005003,Ivy Tech Community College-East Central,Anderson,104 West 53rd Street,Anderson,IN,460131502,4,"Public, 2-year",8159,0,0,0,0,0,0,0,0,0,0
151014001,Ivy Tech Community College-Kokomo,Kokomo,1815 E MORGAN ST,KOKOMO,IN,469031373,4,"Public, 2-year",5088,0,0,0,0,0,0,0,0,0,0
151014002,Ivy Tech Community College-Kokomo,Logansport,2815 East Market Street,Logansport,IN,469472149,4,"Public, 2-year",5088,0,0,0,0,0,0,0,0,0,0
151014003,Ivy Tech Community College-Kokomo,Wabash,277 NORTH THORNE STREET,WABASH,IN,46992,4,"Public, 2-year",5088,0,0,0,0,0,0,0,0,0,0
151023001,Ivy Tech Community College-Lafayette,Main Campus,3101 SOUTH CREASY LANE,LAFAYETTE,IN,47905,4,"Public, 2-year",7407,0,0,0,0,0,0,0,1,0,1
151032001,Ivy Tech Community College-Northeast,Main Campus,3800 N ANTHONY BLVD,FT WAYNE,IN,468051489,4,"Public, 2-year",10291,0,0,0,0,3,0,0,0,0,3
151041001,Ivy Tech Community College-South Central,Main Campus,8204 HIGHWAY 311,SELLERSBURG,IN,471721897,4,"Public, 2-year",4609,0,0,0,0,0,0,0,0,0,0
151050001,Ivy Tech Community College-Southwest,Main Campus,3501 N. FIRST AVENUE,EVANSVILLE,IN,477103398,4,"Public, 2-year",6189,0,0,0,0,0,0,2,0,0,2
151069001,Ivy Tech Community College-Wabash Valley,Main Campus,8000 South Education Drive,Terre Haute,IN,478024883,4,"Public, 2-year",5857,0,0,0,0,0,0,0,0,0,0
151078001,Ivy Tech Community College-Whitewater,Main Campus,2357 CHESTER BLVD,RICHMOND,IN,473741298,4,"Public, 2-year",3451,0,0,0,0,0,0,0,0,0,0
151087001,Ivy Tech Community College-Northwest,Main Campus,1440 E 35TH AVE,GARY,IN,464091499,4,"Public, 2-year",8117,0,0,0,0,0,0,0,0,0,0
151087002,Ivy Tech Community College-Northwest,VALPARAISO,3100 Ivy Tech Drive,VALPARAISO,IN,46383,4,"Public, 2-year",8117,0,0,0,0,0,0,0,0,0,0
151087003,Ivy Tech Community College-Northwest,EAST CHICAGO,410 E. Columbus Drive,East Chicago,IN,46312,4,"Public, 2-year",8117,0,0,0,0,0,0,1,0,0,1
151087004,Ivy Tech Community College-Northwest,Michigan City,3714 Franklin Street,Michigan City,IN,46360,4,"Public, 2-year",8117,0,0,0,0,0,0,0,1,0,1
151096001,Ivy Tech Community College-Southeast,Main Campus,590 IVY TECH DRIVE,MADISON,IN,472501881,4,"Public, 2-year",2800,0,0,0,0,0,0,0,0,0,0
151102001,Indiana University-Purdue University-Fort Wayne,Main Campus,2101 E COLISEUM BLVD,FT WAYNE,IN,468051499,1,"Public, 4-year or above",13675,0,0,2,0,0,0,15,1,0,18
151111001,Indiana University-Purdue University-Indianapolis,Main Campus,355 N LANSING,INDIANAPOLIS,IN,462022896,1,"Public, 4-year or above",30383,0,0,1,0,3,4,60,13,1,82
151111002,Indiana University-Purdue University-Indianapolis,Indiana University Purdue University Columbus,4601 Central Ave,Columbus,IN,47203,1,"Public, 4-year or above",30383,0,0,0,0,0,0,0,0,0,0
151157001,Indiana Business College-Anderson,Harrison College-Anderson Campus,140 E 53RD ST,ANDERSON,IN,46013,6,"Private for-profit, 2-year",225,0,0,0,0,0,0,0,0,0,0
151166001,Indiana Business College-Indianapolis,Harrison College - Indianapolis,550 East Washington Street,INDIANAPOLIS,IN,46204,3,"Private for-profit, 4-year or above",2424,0,0,0,0,0,0,0,1,0,1
151184001,Indiana Business College-Marion,Harrison-Marion,830 N MILLER AVE,MARION,IN,469522338,6,"Private for-profit, 2-year",43,0,0,0,0,0,0,0,0,0,0
151193001,Indiana Business College-Columbus,Main Campus,2222 POSHARD DRIVE,COLUMBUS,IN,472031843,6,"Private for-profit, 2-year",270,0,0,0,0,0,0,0,0,0,0
151209001,Indiana Business College-Muncie,Main Campus,411 W RIGGIN RD,MUNCIE,IN,47303,3,"Private for-profit, 4-year or above",291,0,0,0,0,1,0,0,0,0,1
151236001,Indiana Business College-Terre Haute,Terre Haute Campus,1378 South SR 46,Terre Haute,IN,47803,3,"Private for-profit, 4-year or above",321,0,0,0,0,0,0,0,0,0,0
151245001,Indiana Business College-Lafayette,Main Campus,4705 Meijer Court,LAFAYETTE,IN,47905,6,"Private for-profit, 2-year",329,0,0,0,0,0,0,0,0,0,0
151263001,University of Indianapolis,UNIVERSITY OF INDIANAPOLIS,1400 E HANNA AVE,INDIANAPOLIS,IN,462273697,2,"Private nonprofit, 4-year or above",5055,0,0,0,1,0,0,13,0,0,14
151290001,Indiana Institute of Technology,INDIANA INSTITUTE OF TECHNOLOGY,1600 E WASHINGTON BLVD,Fort Wayne,IN,468031297,2,"Private nonprofit, 4-year or above",4006,0,0,1,0,0,0,10,0,0,11
151290002,Indiana Institute of Technology,Elkhart,3333 Middlebury St.,Elkhart,IN,46516,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151290003,Indiana Institute of Technology,Plainfield,6080 Clark's Creek Road Suite 101,Plainfield,IN,46168,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151290004,Indiana Institute of Technology,Mishiwaka,4215 Edison Lakes Pkwy Suite 150,Mishiwaka,IN,46544,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151290005,Indiana Institute of Technology,Hammond,5246 Hohman Ave Suite 201,Hammond,IN,46320,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151290006,Indiana Institute of Technology,Greenwood,65 Airport Parkway Suite 100,Greenwood,IN,46143,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151290007,Indiana Institute of Technology,Warsaw,2180 North Pointe Dr.,Warsaw,IN,46581,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151290008,Indiana Institute of Technology,Huntington,2809 Commercial Road,Huntington,IN,46750,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151290009,Indiana Institute of Technology,Kendallville,1607 E. Dowling St.,Kendallville,IN,46755,2,"Private nonprofit, 4-year or above",4006,0,0,0,0,0,0,0,0,0,0
151306001,University of Southern Indiana,Main Campus,8600 UNIVERSITY BLVD,EVANSVILLE,IN,47712,1,"Public, 4-year or above",10516,0,0,4,0,0,0,4,0,0,8
151324001,Indiana State University,Main Campus,210 N 7TH ST,TERRE HAUTE,IN,47809,1,"Public, 4-year or above",10534,0,0,1,0,1,6,22,0,0,30
151333001,Indiana University-Kokomo,Main Campus,2300 S WASHINGTON,KOKOMO,IN,469049003,1,"Public, 4-year or above",2992,0,0,0,0,0,0,0,0,0,0
151342001,Indiana University-South Bend,Main Campus,1700 Mishawaka Avenue,SOUTH BEND,IN,466347111,1,"Public, 4-year or above",8394,0,0,0,0,0,0,10,1,0,11
151342002,Indiana University-South Bend,Elkhart Center,125 E. Franklin Street,Elkhart,IN,46516,1,"Public, 4-year or above",8394,0,0,0,0,0,0,0,0,0,0
151351001,Indiana University-Bloomington,Indiana University - Bloomington Campus,"Bryan Hall 100, 107 South Indiana",BLOOMINGTON,IN,474057000,1,"Public, 4-year or above",42347,0,0,21,0,0,2,31,10,0,64
151360001,Indiana University-Northwest,Main Campus,3400 BROADWAY,GARY,IN,46408,1,"Public, 4-year or above",5560,0,0,0,0,0,1,1,2,0,4
151379001,Indiana University-Southeast,Main Campus,4201 GRANT LINE RD,NEW ALBANY,IN,471506405,1,"Public, 4-year or above",6840,0,0,0,0,0,2,1,0,0,3
151388001,Indiana University-East,Main Campus,2325 CHESTER BLVD,RICHMOND,IN,47374,1,"Public, 4-year or above",2924,0,0,0,0,0,0,0,0,0,0
151458001,International Business College,INTERNATIONAL BUSINESS COLLEGE,5699 COVENTRY LANE,FT WAYNE,IN,468047145,3,"Private for-profit, 4-year or above",656,0,0,0,0,0,0,0,0,0,0
151467001,International Business College-Indianapolis,Main Campus,7205 SHADELAND STATION,INDIANAPOLIS,IN,46256,6,"Private for-profit, 2-year",386,0,0,0,0,0,0,0,0,0,0
151494001,ITT Technical Institute-Nashville,Main Campus,2845 Elm Hill Pike,NASHVILLE,TN,37214,3,"Private for-profit, 4-year or above",1041,0,0,0,0,0,1,8,2,0,11
151500001,ITT Technical Institute-Fort Wayne,Main Campus,2810 Dupont Commerce Court,FT WAYNE,IN,46825,3,"Private for-profit, 4-year or above",763,0,0,0,0,0,0,1,0,0,1
151519001,ITT Technical Institute-Indianapolis,Main Campus,9511 ANGOLA CT,INDIANAPOLIS,IN,462681119,3,"Private for-profit, 4-year or above",6205,0,0,0,0,0,1,1,0,0,2
151537001,J Everett Light Career Center,Main Campus,1901 E 86 ST,INDIANAPOLIS,IN,46240,7,"Public, less-than 2-year",56,0,0,0,0,0,0,0,0,0,0
151564001,Knox Beauty College,Main Campus,320 E CULVER RD,KNOX,IN,46534,9,"Private for-profit, less-than 2-year",56,0,0,0,0,0,0,0,0,0,0
151607001,Lafayette Beauty Academy,Main Campus,833 FERRY,LAFAYETTE,IN,479011149,9,"Private for-profit, less-than 2-year",84,0,0,0,0,0,0,0,0,0,0
151616001,Brown Mackie College-Merrillville,Brown Mackie College - Merrillville,1000 E 80TH PL STE 101N,MERRILLVILLE,IN,46410,3,"Private for-profit, 4-year or above",712,0,0,0,0,0,0,0,0,0,0
151625001,Brown Mackie College-Michigan City,Brown Mackie College - Michigan City,325 E US HWY 20,MICHIGAN CITY,IN,463607362,3,"Private for-profit, 4-year or above",417,0,0,0,0,0,0,0,0,0,0
151652001,Empire Beauty School-Indianapolis,"Empire Beauty School - Indianapolis, IN",3810 E SOUTHPORT RD.,INDIANAPOLIS,IN,462373249,9,"Private for-profit, less-than 2-year",184,0,0,0,0,0,0,0,0,0,0
151661001,Lincoln College of Technology,Main Campus,7225 WINTON DR.,INDIANAPOLIS,IN,46268,6,"Private for-profit, 2-year",2626,0,0,0,0,0,1,0,1,1,3
151777001,Manchester College,Main Campus,604 E. COLLEGE AVE,NORTH MANCHESTER,IN,46962,2,"Private nonprofit, 4-year or above",1223,0,0,1,0,0,0,2,0,0,3
151786001,Marian College,Main Campus,3200 COLD SPRING RD,INDIANAPOLIS,IN,462221997,2,"Private nonprofit, 4-year or above",2277,0,0,0,0,0,0,1,0,0,1
151801001,Indiana Wesleyan University,Main Campus,4201 South Washington Street,MARION,IN,469534974,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,1,0,0,1
151801002,Indiana Wesleyan University,Columbus Education Center,726 Washington St,Columbus,IN,47201,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801003,Indiana Wesleyan University,Fort Wayne Education Center,8211 West Jefferson Blvd,Ft. Wayne,IN,46804,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801004,Indiana Wesleyan University,Indianapolis Education Center North,3777 Priority Way South Drive,Indianapolis,IN,46240,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801005,Indiana Wesleyan University,Indianapolis Education Center West,"6325 Digital Way, Suite 222",Indianapolis,IN,46278,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801006,Indiana Wesleyan University,Kokomo Education Center,1916 E. Markland Avenue,Kokomo,IN,46901,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801007,Indiana Wesleyan University,Shelbyville Education Center,2325 Intelliplex Drive,Shelbyville,IN,46176,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801008,Indiana Wesleyan University,Lexington Education Center,"1792 Alysheba Way, Suite 140",Lexington,KY,40509,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801009,Indiana Wesleyan University,Louisville Education Center,1500 Alliant Avenue,Louisville,KY,40299,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801010,Indiana Wesleyan University,Cincinnati Education Center,9286 Schulze Drive,West Chester,OH,45069,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801011,Indiana Wesleyan University,Cleveland Education Center,4100 Rockside Road,Independence,OH,44131,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
151801012,Indiana Wesleyan University,Cleveland East Education Center,"5885 Landbrook Drive, Suite 215",Mayfield Heights,OH,44124,2,"Private nonprofit, 4-year or above",15345,0,0,0,0,0,0,0,0,0,0
